CustomerID,Name,Email,PurchaseDate,Product,Quantity,UnitPrice,TotalAmount
CUST07107,Kristina Nicholson,jesse04@example.net,6/4/2015,External Hard Drive,4,120,480
CUST07108,Steven Brown,hacosta@example.com,6/11/2016,Keyboard,1,100,100
CUST07109,Elizabeth Evans,jessicadiaz@example.net,12/3/2023,Printer,5,250,1250
CUST07110,Amanda Stewart,smoore@example.net,11/12/2020,Printer,4,250,1000
CUST07111,Brady Bullock,henry87@example.org,9/12/2022,Router,4,80,320
CUST07112,Daniel Allen,kellymegan@example.net,12/5/2021,Mouse,5,50,250
CUST07113,Mackenzie Watson,vgreen@example.com,27/1/2018,Laptop,2,1000,2000
CUST07114,Cole Stevenson,williamsmarilyn@example.com,11/5/2021,Printer,3,250,750
CUST07115,Michele Garcia,sabrinayoung@example.net,9/5/2021,Microphone,3,130,390
CUST07116,Samantha Miller,lenglish@example.com,11/9/2020,External Hard Drive,3,120,360
CUST07117,James Duarte,allison26@example.net,27/10/2021,Laptop,4,1000,4000
CUST07118,Jennifer Peters,samuelmiddleton@example.org,15/3/2017,Smartwatch,5,200,1000
CUST07119,Allen Booth,ronald96@example.org,3/7/2016,Camera,1,500,2500
CUST07120,Miguel Rivas,mason05@example.net,1/6/2018,Speaker,2,180,360
CUST07121,Elizabeth Stark,nathanthomas@example.net,4/9/2016,Headphones,5,150,750
CUST07122,Andrew Pennington,dean40@example.org,20/2/2023,Headphones,5,150,750
CUST07123,Laura Gonzalez,marshallnatalie@example.net,21/10/2023,Keyboard,1,100,400
CUST07124,Jamie Miller,smithalexis@example.net,26/3/2024,Monitor,4,300,1200
CUST07125,Beth Lang,prios@example.net,7/6/2024,Tablet,2,400,800
CUST07126,Laurie Atkins,stephanie88@example.net,18/12/2022,Headphones,1,150,150
CUST07127,Kayla Myers,ehooper@example.com,28/12/2016,Headphones,4,150,600
CUST07128,Audrey Young,robbinsdaniel@example.com,25/3/2015,Camera,1,500,500
CUST07129,Michael Lee,bberry@example.net,22/6/2024,Microphone,3,130,390
CUST07130,Cheryl Santiago,stevenharper@example.com,11/4/2019,Laptop,4,1000,4000
CUST07131,Diana Osborn,tracy85@example.org,2/4/2015,Headphones,3,150,450
CUST07132,Seth Turner,barnesjohn@example.net,5/11/2023,Speaker,1,180,180
CUST07133,Clayton Barnes,robertsshirley@example.org,17/7/2016,Tablet,2,400,800
CUST07134,Vanessa Skinner,dbradford@example.net,26/1/2017,Microphone,1,130,130
CUST07135,Shirley Cox,vrivas@example.net,3/6/2020,Keyboard,1,100,100
CUST07136,Frederick Flores,burtonalyssa@example.org,18/7/2015,Microphone,3,130,390
CUST07137,Mark Roy,williamscolin@example.org,11/6/2017,Mouse,2,50,100
CUST07138,Jamie Sheppard,mpeck@example.com,1/4/2021,Mouse,5,50,250
CUST07139,Dr. Rhonda Mcdaniel,mason92@example.net,14/5/2023,Keyboard,1,100,400
CUST07140,Kelsey Curry,nicoleneal@example.org,1/2/2019,External Hard Drive,4,120,480
CUST07141,Alexander Scott,susanturner@example.net,23/9/2022,USB Flash Drive,4,20,80
CUST07142,Sierra Dixon,roysmith@example.net,28/2/2022,Headphones,3,150,450
CUST07143,Rebecca Rose,kelseyewing@example.net,21/7/2020,Smartwatch,4,200,800
CUST07144,Taylor Allen,melissa16@example.net,15/2/2023,USB Flash Drive,2,20,40
CUST07145,Eric Mcknight,zgeorge@example.org,19/3/2021,Speaker,4,180,720
CUST07146,Wesley Gibson,macdonaldmargaret@example.org,12/4/2023,Smartphone,5,700,3500
CUST07147,Dr. Robert Carroll DDS,jenniferallen@example.net,20/9/2021,Headphones,4,150,600
CUST07148,Scott Mitchell,wigginsjames@example.org,26/3/2023,Mouse,4,50,200
CUST07149,Loretta Kennedy,blackwellchristopher@example.org,20/4/2024,USB Flash Drive,2,20,40
CUST07150,Barbara Gross,hooperdebbie@example.org,3/4/2016,Microphone,1,130,130
CUST07151,James Miller,brownaaron@example.net,28/5/2024,Monitor,5,300,1500
CUST07152,Lori Rivers,leah90@example.org,27/8/2023,USB Flash Drive,4,20,80
CUST07153,Michael Pham,karl38@example.net,30/4/2015,Mouse,4,50,200
CUST07154,Anna Estrada,jgarcia@example.com,19/7/2024,Monitor,2,300,600
CUST07155,Rebecca Patterson,lijasmin@example.net,18/7/2021,Laptop,4,1000,4000
CUST07156,Kimberly Frye,ccook@example.org,15/1/2018,External Hard Drive,4,120,480
CUST07157,Steven Willis,stephen53@example.net,2/10/2021,Headphones,3,150,450
CUST07158,Ian Stewart,grayhannah@example.net,3/4/2015,USB Flash Drive,5,20,100
CUST07159,Bradley Brown,mitchell87@example.net,29/9/2015,Router,2,80,160
CUST07160,Amber Mckee,xgarcia@example.com,22/1/2019,Smartwatch,4,200,800
CUST07161,Amanda Dixon,michaelwade@example.com,14/7/2018,Headphones,3,150,450
CUST07162,Michael Montoya,jacobpatrick@example.com,10/8/2022,Tablet,1,400,400
CUST07163,Christopher Moore,juliawilkinson@example.com,7/2/2017,Printer,5,250,1250
CUST07164,Gabriel Sanders,atucker@example.net,8/12/2015,Camera,1,500,500
CUST07165,Donald Barrera,jenniferbrown@example.com,4/10/2021,Router,4,80,320
CUST07166,Jessica Smith,jacobspenny@example.org,1/5/2015,Mouse,4,50,200
CUST07167,Jennifer Bradford,evan62@example.net,7/1/2019,Printer,4,250,1000
CUST07168,Elizabeth Ruiz,michael81@example.net,26/7/2024,Speaker,1,180,180
CUST07169,Brian Mcdonald,gillhannah@example.org,19/7/2016,Microphone,1,130,130
CUST07170,Krystal Madden,anthonykevin@example.net,11/10/2015,Camera,1,500,1000
CUST07171,Ryan Bush,timothy16@example.com,4/9/2024,Keyboard,1,100,300
CUST07172,Patricia Wheeler,alopez@example.org,17/7/2019,Microphone,1,130,130
CUST07173,Tonya Perry,asmith@example.org,29/12/2021,Mouse,3,50,150
CUST07174,Amanda Garrison,caseykelsey@example.org,8/6/2018,Keyboard,1,100,500
CUST07175,Kevin Mccann,qjohnson@example.net,2/5/2016,Camera,1,500,1500
CUST07176,Jacob Ford,williamsonjoanna@example.org,21/1/2024,Router,5,80,400
CUST07177,Joshua Greene,jasminerogers@example.net,8/11/2014,External Hard Drive,1,120,120
CUST07178,Victor Stanley,rlane@example.org,22/10/2018,Camera,1,500,1000
CUST07179,Mr. Douglas Mccarty,qshepard@example.com,13/5/2021,External Hard Drive,2,120,240
CUST07180,Lisa Shaffer,alopez@example.net,27/11/2019,Speaker,2,180,360
CUST07181,Ricardo Drake,thomastracy@example.com,31/5/2021,Microphone,3,130,390
CUST07182,Kevin Rocha,jmiller@example.net,2/9/2020,Printer,1,250,250
CUST07183,Ashley Bass,esoto@example.com,31/8/2019,Smartwatch,2,200,400
CUST07184,Carrie Morales,nichole62@example.org,12/6/2021,Monitor,3,300,900
CUST07185,Grace Norton,ernest23@example.net,24/9/2021,Mouse,1,50,50
CUST07186,Troy Hall,alan72@example.org,18/4/2021,Speaker,1,180,180
CUST07187,Thomas Werner,victoriachandler@example.org,31/3/2024,Router,5,80,400
CUST07188,Julie Hernandez,rsmith@example.org,7/1/2020,Smartphone,4,700,2800
CUST07189,Vanessa Garcia,ubrown@example.org,7/7/2024,Smartphone,5,700,3500
CUST07190,Jack Moore,stephanie35@example.org,3/10/2015,Printer,5,250,1250
CUST07191,Catherine Walker,jandrade@example.net,16/8/2019,Microphone,3,130,390
CUST07192,Adam Thomas,pcox@example.net,28/6/2019,Printer,2,250,500
CUST07193,David Livingston,brycedennis@example.net,8/6/2022,Speaker,2,180,360
CUST07194,Sarah Martinez,santosjoshua@example.org,20/4/2020,Laptop,5,1000,5000
CUST07195,Jennifer Daniels,jacob88@example.net,18/4/2020,Router,5,80,400
CUST07196,Eric Walker,schroederamy@example.org,12/12/2022,Monitor,4,300,1200
CUST07197,Eric Williams,byork@example.net,2/9/2024,Camera,1,500,2500
CUST07198,Miranda Baker,jeffrey53@example.org,8/12/2020,Router,5,80,400
CUST07199,Brooke Hall,oaguilar@example.org,27/5/2022,Printer,4,250,1000
CUST07200,Scott Johnson,xrobinson@example.org,10/4/2015,Smartwatch,3,200,600
CUST07201,Mr. Jimmy Barker,littlerodney@example.com,14/8/2018,Monitor,4,300,1200
CUST07202,Belinda Bailey,jamie53@example.net,30/5/2023,Microphone,1,130,130
CUST07203,Matthew Elliott,laura32@example.com,23/10/2016,Tablet,1,400,400
CUST07204,Jared Galvan,bryan33@example.org,21/12/2014,Keyboard,1,100,400
CUST07205,Andrew Thompson,ryan41@example.org,22/4/2016,Headphones,1,150,150
CUST07206,Destiny Harris,beltranmonica@example.com,4/11/2017,Smartwatch,5,200,1000
CUST07207,Sierra Lawson,ypena@example.org,15/2/2022,Camera,1,500,500
CUST07208,Kathleen Stewart,lgarcia@example.net,31/1/2018,USB Flash Drive,2,20,40
CUST07209,Jennifer Barton,lmitchell@example.net,3/1/2019,Laptop,5,1000,5000
CUST07210,Kenneth Walls,daniellechang@example.org,4/3/2023,Smartphone,2,700,1400
CUST07211,Marie Green,nwhite@example.org,22/2/2022,Smartwatch,3,200,600
CUST07212,Patrick Powell,theresahouse@example.net,15/2/2021,Camera,1,500,2000
CUST07213,Diana Jackson,edwardsjeffrey@example.net,2/4/2024,USB Flash Drive,5,20,100
CUST07214,Andrea Johnson,medinajack@example.org,21/11/2015,Monitor,4,300,1200
CUST07215,Douglas Martin,nle@example.com,1/6/2018,Printer,3,250,750
CUST07216,Nicholas Nelson,chandlerjulie@example.net,8/1/2017,Monitor,1,300,300
CUST07217,Brittany Kelley,angelacook@example.org,20/5/2019,Monitor,5,300,1500
CUST07218,Jaclyn Rice,marypeters@example.org,29/5/2019,Speaker,1,180,180
CUST07219,David Preston,nathan72@example.net,18/5/2020,Monitor,2,300,600
CUST07220,Alison Wong,ccoleman@example.net,1/3/2017,Headphones,2,150,300
CUST07221,Pamela Mccoy,paullaura@example.org,29/4/2015,Tablet,5,400,2000
CUST07222,Jennifer Johnson,amberwilson@example.org,1/11/2019,Printer,1,250,250
CUST07223,Paul Perry,kevin86@example.net,12/7/2019,Smartwatch,4,200,800
CUST07224,Keith Forbes,shirleystrong@example.net,15/1/2015,Smartwatch,3,200,600
CUST07225,Patrick Powers,finleyamy@example.org,30/9/2016,Smartphone,2,700,1400
CUST07226,Cynthia Ramirez,mary35@example.org,15/2/2016,Camera,1,500,1500
CUST07227,Kevin Lee,elizabeth77@example.org,22/3/2015,Tablet,4,400,1600
CUST07228,Veronica Parker,amynorton@example.org,22/12/2016,Camera,1,500,1500
CUST07229,Steven Bender,jeremy49@example.org,27/5/2021,Speaker,1,180,180
CUST07230,April Guerrero,tiffany66@example.org,4/10/2022,Tablet,4,400,1600
CUST07231,Maria Taylor,svazquez@example.net,16/4/2019,Printer,2,250,500
CUST07232,Andrew Hill,rayhunter@example.com,16/6/2021,Tablet,4,400,1600
CUST07233,Teresa Richardson DVM,christinasoto@example.org,11/7/2018,Camera,1,500,2000
CUST07234,Danielle Levine,william23@example.org,28/6/2024,Microphone,4,130,520
CUST07235,Theresa Hanson,perryerica@example.net,17/1/2018,Camera,1,500,500
CUST07236,Tabitha Stevens,amber40@example.net,22/6/2022,Camera,1,500,500
CUST07237,Gwendolyn Cruz,staceyherman@example.org,23/1/2020,USB Flash Drive,1,20,20
CUST07238,Roberto Jimenez,amber25@example.org,9/7/2021,Smartwatch,4,200,800
CUST07239,Carrie Mayo,greerolivia@example.com,14/7/2015,Router,2,80,160
CUST07240,Sean Davis,pricemarcus@example.org,29/10/2014,Laptop,4,1000,4000
CUST07241,Christopher Young,bakermichelle@example.net,12/4/2017,Headphones,2,150,300
CUST07242,David Martinez,wjones@example.net,13/6/2021,Smartphone,3,700,2100
CUST07243,Toni Horton,allison12@example.net,31/1/2020,Speaker,2,180,360
CUST07244,Deanna Miller,christopher68@example.com,5/10/2020,Tablet,4,400,1600
CUST07245,Alexander Martinez,janetgray@example.net,18/8/2019,Laptop,4,1000,4000
CUST07246,Mr. Colin Johnson MD,sarah70@example.net,18/6/2020,Smartphone,3,700,2100
CUST07247,Kristin Bruce,ryankelly@example.net,6/3/2016,Router,5,80,400
CUST07248,Jennifer Boyd,lewiskrystal@example.com,24/2/2018,Smartphone,2,700,1400
CUST07249,Kenneth Taylor,sherri13@example.com,12/4/2023,USB Flash Drive,4,20,80
CUST07250,Bradley Woodward,qbrown@example.org,13/2/2022,USB Flash Drive,1,20,20
CUST07251,Shawn Maddox,brooksedward@example.com,16/1/2022,Router,4,80,320
CUST07252,Jason Vega,rachelgreer@example.net,6/4/2017,Headphones,3,150,450
CUST07253,Kathy Garcia,ricky23@example.org,2/1/2024,Smartphone,4,700,2800
CUST07254,Christopher Lowe,dbennett@example.org,2/8/2020,Monitor,1,300,300
CUST07255,Lynn Ruiz,robinsonchristopher@example.net,7/3/2021,Router,1,80,80
CUST07256,Terry Richardson,gelliott@example.net,9/2/2017,USB Flash Drive,5,20,100
CUST07257,Susan Thomas,mercadomichele@example.org,28/12/2020,Laptop,5,1000,5000
CUST07258,Debra Wright,cuevasstephanie@example.org,15/2/2022,Headphones,2,150,300
CUST07259,Erika Brown,pdecker@example.net,1/5/2015,Headphones,2,150,300
CUST07260,Ellen Thompson,maynardjeremy@example.org,1/5/2018,Camera,1,500,2000
CUST07261,Pamela Hill,harrisonjoshua@example.org,10/1/2015,Smartphone,2,700,1400
CUST07262,Joshua Warner,gcrawford@example.org,24/6/2018,Printer,3,250,750
CUST07263,Anthony Ryan,jenniferatkinson@example.org,30/1/2021,Smartphone,4,700,2800
CUST07264,Raymond Harper,lisaanderson@example.org,25/7/2021,USB Flash Drive,3,20,60
CUST07265,Emily Williams,ilittle@example.org,20/1/2021,Printer,4,250,1000
CUST07266,Dr. William Howard,jacob79@example.com,11/12/2017,External Hard Drive,4,120,480
CUST07267,Robert Forbes,lindseysmith@example.com,2/2/2015,Microphone,1,130,130
CUST07268,Joseph Torres,yperry@example.com,25/5/2018,Printer,2,250,500
CUST07269,Troy Lucero,julia82@example.net,14/6/2017,Keyboard,1,100,300
CUST07270,Maureen Fisher,whamilton@example.net,29/10/2019,Printer,1,250,250
CUST07271,Riley Bender,walkerjesus@example.net,12/12/2016,Camera,1,500,2500
CUST07272,Ricky Ayala,bmyers@example.net,8/9/2018,Camera,1,500,1000
CUST07273,Eric White,sayala@example.net,28/5/2020,External Hard Drive,2,120,240
CUST07274,Alan Mccall,ashley72@example.org,22/8/2020,Mouse,5,50,250
CUST07275,Jeremiah Rodriguez,timothydouglas@example.net,2/4/2016,Smartphone,1,700,700
CUST07276,Amy Thompson,jonesmary@example.net,9/5/2019,Microphone,5,130,650
CUST07277,Jacob Jordan,tinawilliamson@example.org,24/8/2017,Smartwatch,3,200,600
CUST07278,Courtney Jones,davistodd@example.org,31/10/2019,USB Flash Drive,2,20,40
CUST07279,David Richardson,elizabeth41@example.net,2/6/2015,External Hard Drive,2,120,240
CUST07280,Carol Schmidt,hayesalvin@example.com,13/4/2015,USB Flash Drive,2,20,40
CUST07281,Daniel Rose,scottevans@example.net,15/3/2020,Headphones,2,150,300
CUST07282,Heather Kirby,arowland@example.org,22/9/2020,Camera,1,500,500
CUST07283,Karen Hamilton,juarezmichael@example.org,3/7/2016,USB Flash Drive,3,20,60
CUST07284,Brandon Vazquez,murphydavid@example.org,1/5/2019,External Hard Drive,1,120,120
CUST07285,Daniel Rubio,slong@example.org,1/9/2023,Speaker,4,180,720
CUST07286,Emily Walker DVM,qcastro@example.org,1/1/2017,External Hard Drive,2,120,240
CUST07287,Angela Smith,yhall@example.org,19/12/2022,Camera,1,500,2000
CUST07288,Kayla Ray,johnsmith@example.net,11/3/2021,Monitor,4,300,1200
CUST07289,Megan Coleman,jon85@example.org,19/4/2023,Router,4,80,320
CUST07290,John Harris,daniel50@example.net,7/1/2016,Camera,1,500,2500
CUST07291,Joseph Gonzalez,michaeljohnston@example.net,2/9/2024,Laptop,4,1000,4000
CUST07292,Leslie Richardson,veronica03@example.net,4/10/2016,Printer,2,250,500
CUST07293,April Rodriguez,jamesmurray@example.net,12/3/2023,Router,5,80,400
CUST07294,Tony Mccall,bennettabigail@example.com,30/9/2019,USB Flash Drive,3,20,60
CUST07295,Pamela Mccarthy,rhonda30@example.com,5/6/2018,Microphone,2,130,260
CUST07296,Philip Fitzgerald,lawrencegregory@example.org,27/8/2022,Speaker,2,180,360
CUST07297,Tammy Wood,macklauren@example.com,3/11/2022,Mouse,4,50,200
CUST07298,Mark Wood,robertarice@example.org,12/6/2016,Smartwatch,3,200,600
CUST07299,Gabriel Jones,careyleslie@example.org,8/4/2016,Camera,1,500,1500
CUST07300,Kayla Serrano,penaglenda@example.net,4/2/2021,Monitor,5,300,1500
CUST07301,Nicole Ortega,mhines@example.net,29/2/2020,Microphone,3,130,390
CUST07302,Michele Ramos,haydensarah@example.net,12/9/2016,Keyboard,1,100,200
CUST07303,James Vargas,james13@example.net,1/6/2018,External Hard Drive,5,120,600
CUST07304,Shannon Zamora,lowemark@example.org,25/11/2021,Smartwatch,2,200,400
CUST07305,Tiffany Harris,john54@example.net,22/8/2024,USB Flash Drive,5,20,100
CUST07306,Dillon Montgomery,duane67@example.com,16/2/2022,External Hard Drive,5,120,600
CUST07307,Michael Zamora,rickypeck@example.com,13/8/2015,USB Flash Drive,1,20,20
CUST07308,Angela Cooper,leesarah@example.com,19/5/2024,External Hard Drive,3,120,360
CUST07309,Benjamin Lewis,kristin31@example.org,26/6/2017,External Hard Drive,1,120,120
CUST07310,Mary Marshall,deantroy@example.net,15/7/2023,Headphones,3,150,450
CUST07311,Ashley Jenkins,juan09@example.net,27/7/2017,Headphones,5,150,750
CUST07312,Cameron Brown,robbinscameron@example.net,15/6/2018,Router,2,80,160
CUST07313,Jeffrey Brown,ybaker@example.com,18/11/2015,Microphone,5,130,650
CUST07314,Christine Jones,suzannedavis@example.net,7/3/2021,Camera,1,500,2000
CUST07315,Robert Medina,santosbarbara@example.org,1/12/2016,External Hard Drive,3,120,360
CUST07316,Ethan Charles,williamsmarie@example.org,29/7/2018,Printer,5,250,1250
CUST07317,Teresa Wells,haileypierce@example.net,8/8/2015,Tablet,4,400,1600
CUST07318,Amy Robinson,moorecody@example.com,21/12/2018,Printer,2,250,500
CUST07319,Connie James,phillipsnathaniel@example.org,28/10/2020,Laptop,3,1000,3000
CUST07320,Beth Mora,danielrios@example.com,29/2/2016,External Hard Drive,1,120,120
CUST07321,Brian Lewis,scrosby@example.com,29/9/2016,Tablet,4,400,1600
CUST07322,Teresa Owen,lisa32@example.com,23/6/2021,Smartwatch,2,200,400
CUST07323,Donna Castro,holly54@example.org,12/9/2020,External Hard Drive,5,120,600
CUST07324,Dean Williams,alexis13@example.com,19/12/2019,Mouse,3,50,150
CUST07325,Lisa Crawford,bdean@example.org,22/12/2014,Printer,5,250,1250
CUST07326,Sara Thompson,jilliansanchez@example.com,7/2/2023,Speaker,3,180,540
CUST07327,Andrea Contreras,karen67@example.org,9/7/2024,Mouse,3,50,150
CUST07328,Jill Vasquez,crystalbarnes@example.com,26/10/2015,Camera,1,500,500
CUST07329,Elizabeth Coleman,cookchristina@example.net,4/7/2016,Printer,4,250,1000
CUST07330,Miss Carol Best,rhodesedwin@example.net,17/8/2020,Smartphone,2,700,1400
CUST07331,Charles Welch,morrisontracy@example.com,10/11/2015,Microphone,3,130,390
CUST07332,Savannah Carrillo,william21@example.net,2/4/2023,USB Flash Drive,5,20,100
CUST07333,Carlos Cooper,christophermyers@example.org,14/9/2023,Monitor,5,300,1500
CUST07334,Randall Dillon,bryantvanessa@example.org,9/11/2017,Router,2,80,160
CUST07335,David Nelson,cpugh@example.org,18/8/2017,Smartphone,2,700,1400
CUST07336,Caitlin Trevino,samantha17@example.org,23/11/2023,Smartphone,4,700,2800
CUST07337,Victoria Mccoy,hluna@example.com,1/5/2024,Camera,1,500,2500
CUST07338,Connor Perez,lopezgrant@example.net,29/6/2023,External Hard Drive,5,120,600
CUST07339,Dean Warren,robertjohnson@example.org,6/3/2015,Keyboard,1,100,400
CUST07340,Christopher Cruz,christopher70@example.org,2/10/2020,Router,2,80,160
CUST07341,Robert Young,dwilson@example.com,12/9/2019,Microphone,1,130,130
CUST07342,Richard White,loribrown@example.org,7/5/2017,Router,3,80,240
CUST07343,Erin Foster,richardcontreras@example.com,16/11/2019,Camera,1,500,1500
CUST07344,Kaylee Craig,xbauer@example.net,27/10/2018,Monitor,4,300,1200
CUST07345,Nicholas Estrada,jennifer27@example.com,1/5/2022,Camera,1,500,500
CUST07346,Mr. Kyle Richardson,blevinssylvia@example.com,8/12/2019,Smartphone,3,700,2100
CUST07347,Ashley King,jensenamanda@example.org,3/10/2022,Router,4,80,320
CUST07348,Sophia Palmer,norrisjeffery@example.net,12/3/2019,Speaker,4,180,720
CUST07349,Ronald Vaughn,mmartinez@example.com,25/3/2022,Tablet,5,400,2000
CUST07350,Brittany Duncan,jfranklin@example.com,18/5/2021,Printer,2,250,500
CUST07351,Andrew Thomas,dustincameron@example.org,23/6/2022,Microphone,3,130,390
CUST07352,Kimberly Moody,johnnyperry@example.com,20/1/2022,Mouse,4,50,200
CUST07353,Michael Chen,jeffrey73@example.net,24/2/2022,Tablet,3,400,1200
CUST07354,Dawn Rogers,orodriguez@example.com,19/11/2016,Tablet,2,400,800
CUST07355,Kimberly Williams,butlerphillip@example.org,20/10/2017,Laptop,4,1000,4000
CUST07356,Benjamin Olson,vcontreras@example.net,10/5/2021,Laptop,4,1000,4000
CUST07357,Ryan Washington,vvega@example.net,5/5/2015,External Hard Drive,4,120,480
CUST07358,Martin Nguyen,pvasquez@example.org,1/10/2022,Tablet,1,400,400
CUST07359,Kaitlyn Dillon,nmartinez@example.org,4/2/2021,Router,3,80,240
CUST07360,Ernest Jones,xwood@example.net,8/1/2021,Tablet,1,400,400
CUST07361,Rodney Jacobs,singletonscott@example.org,29/4/2015,Printer,4,250,1000
CUST07362,Michael Harding,stran@example.org,25/6/2015,Smartphone,4,700,2800
CUST07363,Amanda Wright,peterskyle@example.net,24/9/2018,Smartphone,4,700,2800
CUST07364,Andrea Patterson,julie31@example.net,6/6/2020,Tablet,2,400,800
CUST07365,Rebecca Perez,zmoore@example.com,7/3/2022,Microphone,1,130,130
CUST07366,Alex Kelly,stonejennifer@example.org,1/3/2022,External Hard Drive,4,120,480
CUST07367,James Garcia,wguzman@example.net,1/4/2018,Microphone,4,130,520
CUST07368,Heidi Martinez,ricky30@example.com,20/4/2022,USB Flash Drive,2,20,40
CUST07369,Jamie Santiago,kerrchris@example.com,1/11/2019,Speaker,4,180,720
CUST07370,Charles Campbell,rmurphy@example.com,12/6/2017,Speaker,4,180,720
CUST07371,Nicholas Diaz,dakota22@example.com,22/2/2019,Camera,1,500,2000
CUST07372,Katherine Hodges,michael52@example.com,16/1/2019,Monitor,1,300,300
CUST07373,Caroline Dillon,ugutierrez@example.org,28/8/2024,Camera,1,500,1000
CUST07374,Adam Morales,jmorris@example.org,3/2/2020,Smartphone,2,700,1400
CUST07375,Henry Church,jessicalynch@example.org,8/12/2017,Monitor,5,300,1500
CUST07376,Charles Davis,nguyenkylie@example.org,4/2/2022,Router,1,80,80
CUST07377,Robert Valdez,alexcarr@example.org,21/3/2015,Monitor,1,300,300
CUST07378,Matthew Williams,rosslori@example.org,10/12/2023,Smartwatch,5,200,1000
CUST07379,Justin Ali,christopherwilliams@example.org,3/3/2023,Laptop,4,1000,4000
CUST07380,Kevin Ford,andrew35@example.net,22/10/2022,Monitor,3,300,900
CUST07381,Alicia Phillips,arroyotracy@example.org,6/5/2017,Printer,3,250,750
CUST07382,Nichole Mccarthy,bradsmith@example.com,29/3/2018,Keyboard,1,100,100
CUST07383,Jerry Fleming,nichole01@example.org,20/7/2017,Mouse,4,50,200
CUST07384,Vickie Pace,davidellis@example.com,11/12/2014,Camera,1,500,2000
CUST07385,Rita Russell,lsmith@example.com,16/11/2019,Keyboard,1,100,200
CUST07386,Kimberly David,amber24@example.net,12/11/2018,Speaker,1,180,180
CUST07387,Richard Perry,rrodriguez@example.org,20/2/2016,Mouse,5,50,250
CUST07388,Christopher Jenkins,paige46@example.com,30/1/2023,Laptop,3,1000,3000
CUST07389,Stacy Estrada,martinpatrick@example.net,6/3/2021,Monitor,5,300,1500
CUST07390,Kathleen Valencia,tanya61@example.com,19/1/2016,Tablet,2,400,800
CUST07391,Erica Black,joshua71@example.org,15/12/2017,Keyboard,1,100,400
CUST07392,Edward Bennett MD,williearmstrong@example.com,22/8/2022,Printer,3,250,750
CUST07393,David Rodriguez,thomasthomas@example.com,28/11/2014,USB Flash Drive,5,20,100
CUST07394,Daniel Briggs,angela99@example.net,17/7/2018,Smartphone,4,700,2800
CUST07395,Alicia Duran,xwilliams@example.net,3/3/2024,Printer,3,250,750
CUST07396,James Mills,bryantteresa@example.com,29/1/2016,External Hard Drive,5,120,600
CUST07397,Stephanie Khan,james18@example.net,11/8/2023,Keyboard,1,100,500
CUST07398,Susan Green,cbowers@example.org,29/1/2016,USB Flash Drive,3,20,60
CUST07399,Taylor Anderson,avilamichele@example.net,10/3/2020,Monitor,5,300,1500
CUST07400,Joshua Ferguson,changdiane@example.org,4/7/2023,Camera,1,500,1000
CUST07401,Joshua Hall,glassjill@example.net,13/3/2016,Microphone,5,130,650
CUST07402,David Frost,dianemiller@example.net,26/9/2019,Microphone,3,130,390
CUST07403,Timothy Smith,zsolomon@example.net,7/6/2016,Microphone,5,130,650
CUST07404,Michael Madden,nlin@example.org,29/3/2023,Microphone,3,130,390
CUST07405,Crystal Curtis,melissa49@example.org,9/2/2021,External Hard Drive,3,120,360
CUST07406,Jean Rogers,donnastephenson@example.com,17/7/2015,Smartphone,3,700,2100
CUST07407,Courtney Romero,jamesmills@example.net,27/11/2023,USB Flash Drive,1,20,20
CUST07408,Michael Reynolds,rmyers@example.org,23/7/2019,Laptop,3,1000,3000
CUST07409,Rachel Wyatt,briansmith@example.net,18/11/2020,Smartwatch,2,200,400
CUST07410,Christopher Roberson,sharijordan@example.org,19/11/2014,Speaker,5,180,900
CUST07411,John Foley,kristy93@example.org,10/3/2023,Printer,3,250,750
CUST07412,Elizabeth Maxwell,allen74@example.org,13/3/2017,Smartwatch,4,200,800
CUST07413,Louis Wilkins,lgarcia@example.net,14/11/2015,Speaker,5,180,900
CUST07414,Patricia Johnson,arivas@example.net,27/11/2020,Headphones,3,150,450
CUST07415,Marcus Robinson,phyllisjohnson@example.com,23/8/2018,Keyboard,1,100,400
CUST07416,Edward Davis,glopez@example.org,24/5/2018,Monitor,1,300,300
CUST07417,Rachel Henderson,milesjill@example.net,20/4/2019,Microphone,5,130,650
CUST07418,Steven Willis,eking@example.com,24/1/2021,Headphones,2,150,300
CUST07419,Christine Pratt,parsonsjeffrey@example.org,20/4/2017,Router,4,80,320
CUST07420,Joel Boyd,brandondavis@example.org,16/11/2017,Mouse,2,50,100
CUST07421,Kevin Smith,savannahgallegos@example.org,10/3/2022,USB Flash Drive,2,20,40
CUST07422,Angela Jones,udavis@example.com,3/2/2018,USB Flash Drive,4,20,80
CUST07423,James Graham,bonnie10@example.com,16/5/2024,Printer,2,250,500
CUST07424,Matthew Trevino,edean@example.org,24/11/2020,Microphone,1,130,130
CUST07425,Dakota Hart,kaisertiffany@example.net,3/12/2022,Laptop,1,1000,1000
CUST07426,April Schmidt,rware@example.com,5/5/2021,Smartwatch,4,200,800
CUST07427,Cynthia Bowman,pdorsey@example.com,8/6/2016,Laptop,4,1000,4000
CUST07428,Sue Smith,jrichardson@example.org,8/2/2016,Smartwatch,2,200,400
CUST07429,William Martinez,hernandeztyler@example.org,10/2/2022,Mouse,4,50,200
CUST07430,Karen Baird,cooperthomas@example.net,20/5/2018,Router,2,80,160
